state,business_id,name,postal_code,latitude,longitude
NV,XWxYHSld0T2TfANwt1KmqA,Cafe Americano,89109,36.1162194,-115.1745719
NV,OcHZMxSYubLUg64aBU27sA,Nathan's Famous,89109,36.127308,-115.171459
NV,hLu4q64lPvF--9gd58lcPg,Noble Roman's Pizza,89109,36.1207056,-115.1717867
AZ,sIw0l34tfVuXGJx7sMK8LA,Hooters,85048,33.3057767,-111.9798844
OH,WYxSlAMiQ2NB7Ns8NKTTAw,Angie's Pizza,44133,41.3147979,-81.7262513
OH,XfxD1quRd8DhNwL1ZHwjMw,McDonald's,44107,41.486463,-81.824894
NV,Pjg0ML-Se8fnbWgHHodGYQ,The Blue Skillet Family Restaurant,89104,36.159189,-115.127554
NV,94BEy7wGKmrOC7sjSHMisw,Charlies  Lakeside Restaurant & Lounge,89117,36.143528,-115.279399
AZ,Z0PvhaSGgR5NsoXctsUa5A,Kaleidoscope Juice,85018,33.495495,-111.9995627
PA,NAeUcNL3Uk73Cp5iC25TMg,Taste of Dahntahn,15222,40.442035,-80.002556
NV,1ZnVfS-qP19upP_fwOhZsA,Big Wong Restaurant,89146,36.126663,-115.20992
NV,L95AbX7soDeDoOErUuuGyw,Kabob Corner,89031,36.2611589,-115.1803484
OH,uYGccFiK5EdKBV0W33eGoA,On Air Studio,44113,41.4996286,-81.7063886
AZ,kblFxfo_xnMUZF0U0aGXQw,Moto Sushi,85016,33.5373335871,-112.047064871
OH,-OsPCfouYyJ3vjgOKBtzGA,Brubaker's Pub,44236,41.2236728,-81.4394066
PA,MgrooJRP0xTRnndoSbvvfQ,North Versailles Bowling Center,15137,40.3825957,-79.8202088
PA,BxHB59eoHU586fkffRv3Hg,Eat'n Park,15017,40.3701468,-80.1011467
AZ,UuxYj2mmUjySJ8X0zeW2Pg,Pita Kabob Grill,85306,33.6130727273,-112.185388617
PA,7KB_fvSCGJQfq0rFl4_ecg,Fox's Pizza Den,15108,40.524248,-80.2238681
PA,cGGVtODSGDMhj1G8UylfWQ,Caribéana,15147,40.4838954,-79.8205185
AZ,JT9krwpag1O4YRjJy_ZA6Q,Pizza Hut,85254,33.6249626,-111.9418897
AZ,zvO-PJCpNk4fgAVUnExYAA,FOX Sports Grill,85254,33.6335183,-111.9247808
WI,fEp2zqz13399WiQW1iV0hg,Crandalls Carryout & Catering,53562,43.093265,-89.4918
PA,o75ipeJO4E0Pfvq39jwcQg,Il Burloni La Pizza E Cucina,15220,40.3905629,-80.0724221
NV,uUlq6chIVb0I8AehlET5bQ,Jack in the Box,89103,36.100292,-115.184154
OH,GYHaejDRFdUgyRm8X_g8rg,Shay's,44103,41.5167028,-81.664173
OH,VGRn5KgYKMkqdIKtBUzQQA,Wahlburgers,44115,41.497812,-81.691629
SC,sEVa_2Nlo8CBPGOTE7ubgw,Danny's Pizza,29715,34.9566471,-80.8576989
PA,a_J54DOnr3lv6rWRLYGj4Q,Pittsburgh Pizza & Subs,15144,40.5416486654,-79.775989233
OH,Tbo-u1y0MEYpVpQkIfhVnw,Chipotle Mexican Grill,44240,41.0997699,-81.3859111
AZ,-3oxnPPPU3YoxO9M1I2idg,Eklectic Pie - Mesa,85204,33.3799121,-111.8062972
NV,YZyyG21xcwPQLqYh8pI-Ow,McFadden's,89103,36.1143876,-115.1809762
AZ,0CAzhX1w9qGD8iz4F8XZjQ,Irish Republic,85225,33.3027643,-111.842356
AZ,_P7OjSDvuywYpcp8m_7O9w,Charm Thai Cuisine,85225,33.3019787879,-111.84163243
NV,hihud--QRriCYZw1zZvW4g,Gangnam Asian BBQ Dining,89169,36.108898,-115.151261
AZ,jrFB2o5Gk2aRw22oNGxJKg,Firehouse Subs,85226,33.3198527,-111.8972598
AZ,XvYwUnuWEai7p-95cj8S1w,Barro's Pizza,85284,33.3334387,-111.9477553
NV,6zjv75DW7a_XkYiBBb3S7A,Tio Julios,89015,36.0335025,-114.9856516
NC,13eX63udIlRK8NNF0EnwAQ,Big City Grill,28215,35.249536,-80.778819
NC,8A4RPphTLzwwrwREE2IBeQ,Bojangles,28164,35.3517087,-81.0883729
NV,WexIGFr-I6eH4loUY6DILw,The Locker Room,89119,36.1059999767,-115.149007643
OH,1veVZUawy7IhIc5oDpRRQA,Slyman's Restaurant,44114,41.5128706,-81.6712543
AZ,ieMz5kx4JFm0g0bmPzCC-A,Nan Jing,85375,33.6547866112,-112.355285791
AZ,fvCiBVBsoY8ixMJ7Esk33w,Whataburger,85053,33.6111771072,-112.120922059
AZ,Tio3EL8WMRtbmVk0Ga2XFA,Dogos El Yori,85204,33.4083047,-111.8048793
AZ,Y6Vw0FF8Qz9XD8fY4Z9Vfg,Yes Cafe,85224,33.336426,-111.860917
AZ,dj0-3EcVVJEO8QJCwKrZyw,Jack in the Box,85353,33.4643733,-112.2385547
NC,U9iNEzBVCsPLrzoJOwa32Q,QDOBA Mexican Eats,28273,35.1440182943,-80.9325000644
NV,cPmThZ7Ugpd8eJnIObOy0Q,Olive Garden Italian Restaurant,89135,36.1596477,-115.331415
AZ,qablZKWgueQ4UF_QRT46mA,Dairy Queen,85210,33.3646526,-111.8598905
NV,TUrQG_XfJA_kCOSN0oUbTQ,Smashburger,89123,36.0552452,-115.1723424
WI,8XeWfMGuNsrYkXRwQJjhCQ,Jimmy John's,53704,43.1243683,-89.3126154
AZ,e-cxqDjKEHEcISP2iGcZxg,Blue Martini Lounge,85054,33.6753261878,-111.963375202
OH,N9qQPezv9swXFLPgoMdhOg,IHOP,44109,41.4590523,-81.6903909
WI,PVHC67qH2d6DonAGRxvymA,PaintBar Madison,53703,43.0837945,-89.3635835
NV,Opufpwe4jaf--LtDZ_AHiw,Snack Bar,89119,36.1079183842,-115.136401845
OH,10Jk5ilimXrfAq8JJ1gISg,Saigon Grille,44114,41.510746,-81.668848
WI,j1i7s55PmOFzJC3l6O8PiA,Hong Kong Station,53711,43.067569,-89.410727
NC,5PpFojIpkGV4JoUP7XJ_Zw,Chuck E. Cheese's,28027,35.3644909,-80.7165077
IL,nh1-ax9wPNCqskcJYIWogg,Buttitta's,61820,40.103246,-88.244236
AZ,6tl_UiTs8uqZO3iSfdMZmA,Deemos American Grill,85016,33.5080183,-112.0270172
PA,xQqCpVu52dCZlsoYoKRykA,Caffè d'Amore Coffeeshop,15201,40.4828,-79.950919
AZ,ZFhToWN998div0sU0vFLyA,Lupita's Mexican Restaurant,85335,33.610405,-112.340639
OH,KYW-M0sPLmcr19a6cFR0FA,Penn Station Subs,44240,41.1543546,-81.35267
NC,ddEDgarAoRJ_ANMvTuRkzw,Taco Bell,28054,35.23256,-81.169418
AZ,sAEFh7e7fY-W2gMWSbIAWQ,MAD Greens - North Scottsdale,85254,33.617584,-111.9262452
NV,aBLQxmSlqkahg0BEokTPKw,Froyo Time,89121,36.115598,-115.102678
NC,kE7uP-sybELPfvsEZRzwqg,Subway,28078,35.443879,-80.8724469
OH,sO5rEKLjpNshsTvSwRRNFQ,Deck,44255,41.3100206,-81.2217445
PA,8995N0iamENbaMr6lKcqUw,Pasquale's Pizzeria,15034,40.3565449,-79.896124
NV,9d0OggD2_SleuHmHwPExdA,The Steamie Weenie,89074,36.0297483369,-115.085935185
NC,MmUwlfRrxVLON3NWOobC_w,Pie Five Pizza Co,28105,35.124853,-80.707806
AZ,MO-C3o6DFqLBK1Z1qA-f4g,Burger King,85209,33.3927328437,-111.614770107
PA,7r5IkNAxUF5DbMq_YSNC-g,Track's End Restaurant,15003,40.6120999,-80.2263191
NC,1jdE-PeiQHvL8165vebWrw,Food Lion,28130,35.3056057,-80.8607615
AZ,_18eAwEHvc6RSa6MeynXag,Havana Cafe,85254,33.6397015,-111.9443831
WI,27nh-2hNnNkf2dBk9aeKHQ,C's Restaurant Bakery and Coffee Shop,53562,43.102896,-89.48674
AZ,VdlPZg2NAu8t8GkdbPLecg,Tandoori Times Indian Bistro,85258,33.5552118623,-111.900456296
AZ,16d3BlncEyCTzb0GxXrBXQ,Green Corner Restaurant,85210,33.3944452,-111.854198
PA,_0W9-Gkjkcct8vcStBU7iQ,Pasquale's Pizzeria,15215,40.489602,-79.9029429
AZ,_2zteKyb7si8VxMpGNYpxQ,Du Jour Restaurant,85259,33.5818523,-111.8312339
OH,t1w3AgvdlXCGAaTTTIEg9w,Gizmos Grille,44253,41.1678086,-81.9938227
WI,Ej8l1vZwp4-pl2nK1sji3w,Tapas Rias,53562,43.101058,-89.486394
OH,0NDbUCHi9YsRwgG3iZO8Kg,Cafe Tandoor,44202,41.320026,-81.348688
OH,wNMUtWy0SRQu7m3i4FNhYg,Red Robin Gourmet Burgers,44011,41.4610908454,-82.0127861665
NC,6gF-m1csJtckBSJEmIpsTg,Asiana Fusion Sushi,28031,35.4842614,-80.8788418
NV,ltELYeBXsbkQPlH16e-mOg,Roberto's Taco Shop,89123,36.0559736,-115.1163972
OH,pcs7jXj_mvuLQq6DQ3Ggcg,Seti's Polish Boys,44113,41.4811796,-81.7110783
AZ,KJ4pOM_gVUWiNs3EjFAtwg,Late Night Johnny's Grill,85225,33.3110891,-111.8417105
OH,fdS9moyk-R84-DgY5xrCRg,San Diego Taco Factory,44202,41.35205359,-81.3845329743
PA,oxxcmHKPb7jqVP15zC0j5w,Eden's Market,15228,40.3806685418,-80.0441339335
NV,Ang2kQwTBd9S4LrhAS2pCA,Mala Restaurant,89103,36.1153547,-115.2177135
AZ,nnQDIQ2FM4EfJW76IbmjfQ,Blue Burrito Grille,85073,33.437136,-112.007296
OH,9BQGpsIRhs9cRHuGh9xuJw,Toko Japanese Steak House,44240,41.1554880172,-81.3269842509
AZ,48ka6XH8WWANuHwqL2mZUA,Rainbow Donuts,85020,33.5634507,-112.0655842
AZ,QlJztL2aGEXgejgi5JM9Xg,Tommy Bahama Restaurant | Bar | Store - Scottsdale,85254,33.624639,-111.930337
NV,LCf4MZQcwgtniQUJ-MQBZA,Blue Ox East Restaurant & Lounge,89121,36.1139613,-115.0909203
NC,NJGGYCkvtW8W9njq9WpMmw,Thai-SuShi101,28078,35.409145,-80.860164
PA,729grSa1Wsn-hfv7D5uOxg,Pizza House,15003,40.592077,-80.230377
NV,mfMTS_2YBhmq9phSx1bnxg,Remedy's Tavern,89002,35.993443412,-114.933242323
AZ,oi_jhCtPLj6NULrCe_JllA,Elmer's Tacos,85225,33.3089552,-111.8411036
AZ,dUIRKtd5IRZoTgYzpVp70g,Burger Passion,,33.4483771,-112.0740373
PA,gvp4HXkcdlqkLZd83qxZpg,Rudy's Subs McMurray,15317,40.2738736,-80.1281179
WI,bJo_-dEqQKdJKQJaa9hK7g,Shish Cafe Inc,53705,43.0830709,-89.47552
NV,GQCmcU4aD6GEq7Eo7pKqUg,Wendy's,89123,36.056,-115.118716
PA,BskUTTscZ1XGa9ev7TlfeQ,The Commoner,15219,40.4416755559,-79.9962055882
PA,BaIRfAJzaqL0VKizwlTciw,Feeney's Weenies,15216,40.4054010662,-80.0301221386
NV,VWnMgGRexZMGFs7IrQR_9Q,LV bar,89119,36.0673342374,-115.174232461
OH,B04F5Jvb4JsZdr0Sc9mbgA,Bob Evans,44135,41.4190169703,-81.7822426558
AZ,OeQUmob9q5sbEixK2-Tozw,Four Peaks Brewing Company,85034,33.437045841,-112.001903541
NV,iSC_NslJHJTtwoaKn6kggw,Carl's Jr,89117,36.1266054982,-115.279168252
AZ,mgeLg8MBRnfvtGZanl7mUw,Carl's Jr.,85215,33.4511218,-111.7340145
AZ,dYMaPxIh0ULhJIi3Ck2EGg,McDonald's,85215,33.4522293448,-111.685075164
NC,hJ3GEL6TJVfh7UI9luTQ0g,Boston Market,28213,35.294233,-80.74315
NV,HoLRI8TigyvNfIHdQ4ChDA,Taco Bell,89130,36.24042,-115.233322
NV,EyoTq9dd4oKXhXND_imOzA,Sweet Poké,89119,36.104435,-115.1367851
PA,R139CFGp8mrBI-bYt14F2Q,Kleiner Deutschmann,15144,40.5410923,-79.7825263
PA,xeCqEmjQi0M0dlf4DXcugA,Pizza Bosa,15219,40.4389127508,-79.993993789
OH,Ra5fI9BEAuWWaLJSfkiCiQ,White Oaks,44145,41.4756178,-81.9248229
OH,5uZRV3u4n2tbmCAQh9_lpQ,Panera Bread,44023,41.413695,-81.33986
WI,TQSgOs4gahJ9g8Y_-whMsQ,Ogden's North Street Diner,53704,43.106654,-89.351617
NV,OY-QPfMdLueBtJgne_9KzQ,KFC,89129,36.2188,-115.281
AZ,bWucOPNoIjd8ECdiDyVq9Q,Singing Pandas Asian Restaurant & Bar,85225,33.305778,-111.8287607
PA,Hdnx6cZBo0JfZopnQDWVYg,Teppanyaki Kyoto,15206,40.4757439,-79.9204743
NV,1aj4TG0eFq6NaPBKk6bK7Q,Jacques Cafe,89134,36.1933265261,-115.304063282
NC,fepCIbejv-Kxs6SE6u-_uA,Morton's The Steakhouse,28202,35.2285596703,-80.8452783837
NC,ydUqgWsF3F27TbauOyib0w,Panda's Den,28215,35.2372325,-80.7371183
PA,wA2xaBsT8d2opW_jYe1XLA,Danny's Pizza,15236,40.3500069,-79.9763367
PA,gh5MqW8s3aEyRVn-Es1geg,Market District Express,15317,40.3039154,-80.0966031
NC,ataRn8s6owt3SObGajp4KQ,Brooklyn South Pizzeria,28031,35.4765931,-80.8929185
AZ,0yUeVtDItnweZjs6cxP18Q,Del Taco,85296,33.3338332,-111.756205
OH,knJh7agyWMdPyndI9dURjw,Zócalo Tequilería,44115,41.4987176,-81.6899059
NV,UofOiG8hwABQ07fZDZu2uw,Burger Shack,89410,38.702279,-119.551325
NV,mL9sLXHeA0q7aj8-BXXq4g,McDonald's,89121,36.1373856732,-115.064718764
OH,tZOr1d79vMvUV5XQBmcYdw,Sugarcreek Restaurant,44054,41.4240233938,-82.0801858306
AZ,Z2cyw4t6zU2g20lOEFaO_g,Pizza Patron,85302,33.5675175,-112.1842518
NV,T_vPBF3WRyHoNXrr86ZhkQ,Hibachi Grill & Supreme Buffet,89110,36.1674186472,-115.063731962
AZ,sr-fiRBfkx6wMGvSueg6uQ,Sonic Drive-In,85225,33.3211757,-111.8470985
NC,lzAD5HX6sOona4Esc_lzKQ,Burger King,28027,35.3731896,-80.7249592
NC,GmhtN4s5elpIpt6r0m26ug,Zoës Kitchen,28226,35.086366,-80.84903
OH,1D7U-KEvoQDqWJNiYTNbZg,Rise and Dine Cafe,44026,41.5212649,-81.3379849
PA,3cbsPfoUUrysf-M8FI_0IA,E2,15206,40.475437,-79.919706
NC,oNCF7oHyKYlGLu_kHV2MSg,Lodge Wood Fired Grill,28027,35.3612728,-80.7116008
PA,coCyzypaxobGlLksfpHzZA,Paradiso Ristorante,15219,40.445052,-79.978494
AZ,C5siCwJwP8zDy-XU9LMmZQ,Riff Raff Bar and Grill,85335,33.6102879,-112.3413174
NV,_sS2RlnyS_rJdQgs-eVPUg,Denny's,89015,36.034096,-115.008803
NV,KVwflracbADEUzLn1wTEKg,Jack In the Box,89015,36.036819,-114.977853
WI,p4qvXkb34X8hgidxEZ33Gw,Ha Long Bay Vietnamese & Thai Bistro,53703,43.0855448,-89.3607155
NV,6nbPXEjmBnDtsgM_YNwGjw,Island Flavor ,89123,36.0284419,-115.1178336
NV,o0aGMe0ukXSJgd4QefM6cQ,Red Lobster,89119,36.1142847,-115.120488
OH,cEcTtJIc0h3rRuJWoTgcMg,Martin's Deli,44116,41.476146,-81.847546
AZ,BPRsP7xV5RkMSCh24BTPzQ,Jimmy John's,85225,33.3395385742,-111.842521667
AZ,XC06xxb7FFYsXcI2E38IIw,Hillstone Restaurant,85016,33.510034,-112.0241743
NV,YcGHCoSkl2PLKsHQCiu0HA,Rodolfo's Mexican Grill,89123,36.024326388,-115.172925889
OH,zzSYBWuv_fXGtSgsO-6_1g,Bowl Of Pho,44122,41.4633454,-81.4854769
AZ,AY-cjPhLC-bklFK0VnVESA,Baja Fresh,85226,33.3070370971,-111.899159204
OH,-GOsHrWPC0meDRgkCEgC8w,TWIISTED Burgers & Sushi,44256,41.153419,-81.864609
OH,ZrsDrRhx3rnR55dXbiQSzw,Stino Da Napoli,44116,41.4830462,-81.83387
AZ,lPflTT3i1rLsLKBp4ax7_g,Birt's Bistro,85378,33.6362398,-112.3304254
OH,uxm2CPgLbs98s9OGPu5gXg,Five Guys,44130,41.3714793,-81.8239072
NC,jZZ2GSXKvaSbHJj4rTzn0A,Toyama Express,28105,35.1176111878,-80.719390945
OH,Shga7lyRNRFQWoFqTPUQCw,Grazers,44240,41.1503037027,-81.3600497939
AZ,coAdjIJ7Xomwq7sfHFzxKQ,The Good Egg - Ancala,85259,33.5869871,-111.8365715
OH,zRBDq7hLQevQXeZAGRkRCA,China King 1,44012,41.4943733,-81.9861264
OH,-49WY_TEa9ZEcRk_GnuLog,Cracker Barrel Old Country Store,44054,41.4258611,-82.0809626
NV,pXYkQYvoy3z6avJSNeF9Uw,The HideAway,89130,36.220044527,-115.21237421
OH,k9vukbB0xYq_FC9KpktnbQ,811 Kitchen Bar Lounge,44115,41.4989509,-81.6869719
NC,OF7CLTVXD5zvsi7TZ7gU0Q,Logan's Roadhouse,28083,35.4651622,-80.5885417
SC,rgg8WrhcqxXecU58BPCoqQ,Wendy's,29708,35.0957476278,-80.9361884981
OH,PjQngP_7m7PA8K1WUHdXqg,RETRO Dog,44224,41.1807153518,-81.4947722541
AZ,WNXO0rPugvgE5ljccYL7MQ,Riliberto's Fresh Mexican Food,85204,33.3932215965,-111.787217036
OH,SZbn2cSLGsAmvliMzsvXOw,Popeyes Louisiana Kitchen,44120,41.4795958,-81.5923292
OH,JKM8N-qeXl_cLXOFRpevEA,Wine Bar Rocky River,44116,41.4806705,-81.8407529
AZ,bf4futLpZiXohBLUE7Yfhw,The Café at Heard Museum North Scottsdale,85262,33.7816033,-111.9257693
PA,DSyBqO8U8INz9cjduM6DzQ,Wintzell's Oyster House,15236,40.328073,-79.946763
OH,h4zdQoZZfXZGkR7GWD8O1A,Papa John's Pizza,44121,41.501058,-81.521287
NC,ShnXvNkJKsDIQaGJeM0L6w,Hong Kong BBQ,28213,35.2561847,-80.7911787
WI,2U-BRvnR9IGb61-GnIshLw,Market Street Diner,53590,43.182386,-89.211447
NC,cCMyypY73m9GJBKI4RvFcw,Namaste India,28288,35.194894,-80.767442
OH,8Jha7n3EY3_eRIMUOoJ4Zg,Zoup!,44130,41.374693,-81.827341
AZ,BpugveMre-_-CnNdo7UeUA,Eat This!,85029,33.5966748,-112.1344575
NV,NQoGxONQIBEJR2iXL-xaQQ,Marco's Pizza,89031,36.2620322,-115.2067358
PA,p_o19-gYFD1ewixxIV_HAw,Pasquale's Pizzeria,15642,40.3380249,-79.7469492
WI,H3mVlmy_Nt9KakdveGO58A,Squirrel's Nest,53558,42.9228427,-89.3853487
NV,EwxhzR-VghhMsRObXLMitw,Lou's Diner,89107,36.167739,-115.205902
NC,vxadNrpTY7OHNmWsrEpNnA,Landmark Diner Restaurant,28205,35.2139521,-80.7694542
NC,V1Dj3LL4kqf-nORQhlsAaA,Which Wich,28202,35.2261594246,-80.8426354485
AZ,UJo6VqjB7qypUoABLXpyBA,K Star BBQ,85345,33.5704697,-112.2503239
OH,blU2m56zkJc0SucLnbc4vw,Vine and Bean,44120,41.4873369,-81.594175
NV,Oh62VtPS3Jj9e6CNRxJh5w,Banana Leaf Café,89109,36.1356446,-115.1615118
NV,wpuG6LPJJoPw7NN8a0FlTw,Frankly Good Coffee,89015,36.0304718018,-114.98110199
OH,pIHRmABrXp9nRnxegrrQGA,Big City Burgers,44012,41.4938597,-82.0591098
AZ,bJWujT6cMgdUP-aXy6AitQ,Paprika Mediterranean Experience,85254,33.585636,-111.927548
PA,Qs5fQqmc_yWmgZjHcadU7g,Rudy Martino Original House of Submarines,15218,40.421259,-79.890285
AZ,ykAYT-7tSu9kiPhqxjWTrg,Papa John's Pizza,85302,33.5696191,-112.1858417
WI,bjgffjRaxLvgh9CJq1xxVg,Blue Spoon Cafe,53562,43.1054335,-89.5106336
NV,qqJkYCUIzGvmtOVtnxznfw,Pizza Hut,89129,36.2190682,-115.2591191
WI,RMEzxhYfpnEsWlfozit_xw,Ale Asylum,53704,43.120314,-89.353954
PA,90DT5MO2X-C2F_5c66DNag,Piccolina's,15241,40.34659,-80.0831979
PA,Ha9J5J_IVc_LQabC3tPLQQ,Bite Bistro,15202,40.4965988,-80.0577113
OH,JftoP9r6TT98v83hfY9RZw,Mandarin House Chinese Restaurant,44130,41.363459,-81.7580821
AZ,yipHhPQlCBmQnmoe-J3rlQ,Tony's Cocktail Lounge,85306,33.6267143739,-112.186785549
NV,Cr-ywH3ZjBqCyolXf8BpVA,The Charcoal Room,89130,36.249345,-115.24265
AZ,rkBA7cEoz8r9eKrWjjwUJA,Lupita's Mexican Restaurant,85335,33.609727,-112.32667
NV,QYuojrlW94mpEwnp0uUIWA,La Parrilla The Lab,89121,36.1141160102,-115.114932843
WI,qWx-fCSSeE_jSd67cbh9YA,Prairie Cafe & Bakery,53562,43.1072304,-89.4969553
AZ,TK4nUh28mp1rJAgA3hQCUQ,Cowboys Saloon,85054,33.6765859,-111.9663674
AZ,m9K1IO9OjzoSApYqQ8uaxw,Speakeasy Saloon and Grill,85226,33.3058418,-111.9693549
AZ,mreVfNDmhkQBPbWZ6vtr9w,The Egg I Am,85258,33.5746319,-111.8611042
AZ,hKQe1UsEbeo-qM1Vc8m23g,Kyoto Bowl,85016,33.507455,-112.040131
NV,LESkmUg-nOQcGs_hyiXQbw,Starbucks,89015,36.0122673,-114.9638664
AZ,fM-TCJ4LlV0tLCyxtaChdw,In-N-Out Burger,85209,33.3816979,-111.5996795
AZ,FbMZ0N5iAicep5ssYLZB9w,Chens Chinese Restaurant,85209,33.3781832,-111.6330182
NC,5Yb7uq3eYp2w57uFOYFHtQ,China Buffet,28134,35.08442,-80.884608
NV,AhAuNIkWtht0Fq4gEJzodA,Wienerschnitzel,89121,36.1152113,-115.0719451
NC,JIeEWpuNrvXsboLLtl1WGw,Chola's,28027,35.363335,-80.711935
AZ,0nki-StQkYNVHi5EQl-Ayw,Taqueria Y Cenaduria Culiacan,85353,33.4502133,-112.2559513
AZ,Uxyc9jyxZ_h2awnz5bAVMA,Jersey Mike's Subs,85016,33.50879527,-112.0437971
AZ,24Td_CQH1bonWKff1rt2vg,Matt's Big Breakfast,85016,33.5110320563,-112.01527885
OH,gk5zSldov0A3do1q8kLUDw,Lancer's Bar & Lounge,44114,41.5081226,-81.6792273
OH,cSwEDCPtfN-t545eQyGhmQ,Buffalo Wild Wings,44240,41.153578,-81.356708
AZ,o7QpLwjQQs4qDX6TCd50Ig,Salad and Go,85353,33.4205611,-112.2710518
AZ,rPY4bukI1QdfJc-1OCAwLg,Carl's Jr 7081,85053,33.639989,-112.133927
NC,pZbf-H0BeOrsnJu5wjlM0g,Little Caesars Pizza,28078,35.4104849365,-80.8535599709
NC,g-E12y45gBKedax5N20YmQ,The Burrito Factory,28217,35.153852,-80.87657
OH,Hs68UjZqsTncXTT7V0J9fg,Salmon Dave's Pacific Grille,44116,41.483264,-81.833091
OH,efMDX68VIiVcYE4Rd14bXQ,Pomodoro,44116,41.4597512,-81.8612817
OH,6WdKJJbK6EC5R8PKGWMsng,Katherine's Family Restaurant,44130,41.3602031,-81.8140622
NC,rmP7AzV3SAeRWUzbNuqQ5A,131 Main,28031,35.4577917,-80.8680906
AZ,RQdKieW9hqg898d_S2WwRA,Yogis Grill,85073,33.5076828,-112.0459694
NC,cHnsUt2qd5OCLfYwdHh9CQ,Five Guys,28273,35.104564,-80.98864
NV,ptiTZuUff6I-OgnfSD3Urw,Buffalo Wild Wings,89002,36.0090370342,-114.991672792
AZ,6_JqE5olfHoz1T_m96G85g,Bourbon Jacks,85225,33.3020707,-111.8418631
NC,hPiDh67QH1BLFI0c-Iu8Zw,Subway,28027,35.3692136,-80.6640323
NV,36PyJL7VPM6Xd6agqXj5RQ,Hibachi-San,89169,36.1259335,-115.1352534
AZ,PQTtKaBK_WdvLm-zp4fQ1g,Aachi Southindian Kitchen,85284,33.348750911,-111.944757559
OH,2lcK3d4K7FU6O8wXdWzOmA,Cabin Club,44145,41.4605556,-81.958732
NC,BWmex2gxmeWWFwb6hjKm5Q,QDOBA Mexican Eats,28078,35.4460538514,-80.8781203139
NC,xJ94FRxbFwkmpi1hjuWlaw,Rocky's Pizza,28078,35.411332,-80.855964
AZ,k1bwHg1izaXnUz67pSx_zQ,Dairy Queen,85012,33.5104095391,-112.074047388
AZ,1sdwgcMd1BNlzw-wz3TXKQ,Dierks Bentley's Whiskey Row,85281,33.4241272,-111.9405173
NV,WKshNnFUI4uQee5kz6PUGg,Greens and Proteins,89101,36.1638725665,-115.145877093
NV,wuQDMDlqM17jQNo0lYQZ7g,Park on Fremont,89101,36.169326,-115.140097
IL,UmZdQID7QJoyg2R92mK3HA,Siam Terrace,61801,40.112708,-88.209446
AZ,oUvqwPJkorOnYZFKRt0oEg,Baci Italian Bistro,85212,33.278136,-111.64303
NV,-hzQQ8tbXThpp0k5E_y1Dw,Blizz,89109,36.1038915827,-115.169319454
OH,KRM-JflDiqIpJUToNQc7pw,Larchmere Tavern,44120,41.487634,-81.591068
OH,Ywdy4YARQK1ZWOCDzZDi-w,Sarava At Shaker Square,44120,41.4841708,-81.5897355
NC,S986oVvGdCmgVd9gf_fjhw,Las Americas,28226,35.0887102,-80.8656269
PA,wZkNF2LevB8lB-NvdNPYlg,Rice N Noodle,15231,40.4961136445,-80.2454449774
AZ,PepLYiTk-2j6Nb8JFVT9gQ,Little Caeser's,85016,33.4947301,-112.0476172
NV,JCiglfoF09JqfR_gn6XYcA,Vit's Pizza,89129,36.2216289,-115.3290609
AZ,s_7ALFRcm-tOYM0oH9kaWw,Midwestern Meats,85205,33.416004,-111.7382575
OH,OERShuAgSxyjmXJ8IwT2zA,Boston Market,44120,41.4652041,-81.5619713
AZ,7JQ5SNrrlCfkghYFzhOVUw,Raul and Theresa's Restaurant,85323,33.425207,-112.3566862
AZ,4l737P4y2TD-FflyTNrDyQ,Gallagher's,85224,33.3359145373,-111.859159917
NC,IPEf6HTV5vikiDLjn6wa-Q,Hardee's,28215,35.258006,-80.735647
NV,dn_ipqbm7_jUz5X3rDez_A,Todd English P.U.B.,89158,36.1083176,-115.174085
AZ,Xfc-B8XUPkvvYoy5eVFO4w,Twisted Grove Parlor + Bar,85258,33.55595,-111.8990371
AZ,jlviy68buL1X2UADI-Lnlw,Modern Tortilla Food Truck and Catering,85016,33.5106684,-112.029752
PA,GYuRMJZfWMg4SZD5RfOSzw,Subway,15219,40.438207,-79.992264
PA,C710slX9bTgw6cG1SgDbVw,Capstone Grill,15317,40.2672349,-80.1294063
OH,bDi4i_iL6b6mTo3BFpvbTw,Opus Restaurant,44122,41.4644104,-81.5376919
PA,5ajN6YAEDyrX52UU2AKvbQ,Barcelona Rivers Edge,15147,40.48264,-79.869309
WI,-rLP6lfoQmOO_5Pf2bTkqg,Lazy Jane's,53703,43.0853652,-89.3617096
NC,WEv5UoT2W2lKDq5ptXEniQ,Pizza Hut,28173,34.9245482185,-80.7449110597
WI,PLiVD2blqBDRzAAd1_RxxQ,Barriques - Monroe St.,53711,43.0649299,-89.4165809
NC,nNroLnN_dD5qc8hKJE-_Ag,China Gourmet,28054,35.298046,-81.160658
NV,P4MSmTvAVeW3is2RORWosA,Subway,89129,36.2394009,-115.2493787
AZ,dNr7VKRti8dXWE-jzfVBtQ,The Perch Pub & Brewery,85225,33.300157,-111.842515
AZ,PmkXtqIcjQGpNShB8yTSrA,Rosati's Pizza,85262,33.72979,-111.83618
PA,FxLfqxdYPA6Z85PFKaqLrg,Pazzo,15241,40.3526179,-80.0510699
PA,F0-xC1-8aVxF-VdAcdouhA,Hibachi Express,15224,40.4624478,-79.9502259
